,ROC,ROC5,Momemtum2,BBmavg,BBup,BBpctB,DIp,DIn,DI,ADX,ema20,sma20,ema60,sma60,MACDoscil,MACDsignal,rsi,SfastK,SfastD,SslowD,SMI,SMIsignal,Yc
850,-0.014148206,-0.007742262,-0.189897,8.369838682,8.731865692,0.21781921,20.96512059,23.57517987,5.859994781,18.70712681,8.288473329,8.3628055,7.730713909,7.610087467,0.433607406,1.142930039,46.10159828,0.155559227,0.322295396,0.370848691,-2.53670568,8.029821259,0
851,0.001294526,-0.020487227,-0.105498,8.340826893,8.664118531,0.250634201,22.1528806,21.97477288,0.403619286,17.39973342,8.275759202,8.3343212,7.744624109,7.6522923,0.280205736,0.970385179,46.59056357,0.205133431,0.233439603,0.312429669,-4.948087698,5.434239468,0
852,-0.009097199,-0.023227109,-0.063301,8.315507339,8.631275812,0.156709889,21.19912319,23.71957213,5.611135697,16.55769073,8.257222516,8.3111116,7.755656892,7.691336583,0.085160109,0.793340165,43.60821076,0.025640886,0.128777848,0.228170949,-7.578423218,2.831706931,0
853,0.012970631,-0.017880566,0.031649,8.295814443,8.593381908,0.304710462,23.07195041,22.17721433,1.977353802,15.51623809,8.250498848,8.293177,7.769786961,7.732862833,0.033380365,0.641348205,48.66373382,0.423079872,0.217951396,0.193389616,-8.632230692,0.538919406,1
854,-0.02611096,-0.035091207,-0.105494,8.26627511,8.544875638,0.079362531,20.66068189,28.22030672,15.46536811,15.51260452,8.224320863,8.2620552,7.776535913,7.771113717,-0.212740394,0.470530485,40.78809223,2.41E-15,0.149573586,0.165434277,-11.77892519,-1.924649512,1
855,-0.005305166,-0.026248167,-0.253194,8.237263171,8.51443147,0.00899174,19.25222585,29.44289611,20.92749715,15.89938256,8.196616971,8.23357075,7.781679982,7.810470367,-0.445324196,0.287359549,39.41417679,0.048780421,0.157286764,0.174937249,-15.70034672,-4.679788955,1
856,0.009265401,-0.018277292,0.031648,8.210009579,8.474473139,0.070171941,17.93549595,27.95531467,21.83404168,16.32328679,8.178584688,8.20983375,7.789076638,7.850696017,-0.550977031,0.119692233,43.03059984,0.238094687,0.095625036,0.134161796,-18.38316617,-7.420464398,0
857,0.002631637,-0.006548457,0.094948,8.187327513,8.434227154,0.163866064,18.24184045,26.74315526,18.89811185,16.50720286,8.164279289,8.18873415,7.796922584,7.888378767,-0.607104761,-0.025667166,44.05808126,0.285714647,0.190863252,0.147925017,-20.20717131,-9.977805779,1
858,0.024660355,0.005141267,0.221544,8.174316127,8.390676698,0.528440454,24.82752761,24.07336715,1.542222201,15.43827567,8.170426214,8.1771294,7.811083221,7.928196183,-0.447400894,-0.110013912,52.77223149,0.738090727,0.420633354,0.235707214,-18.07224832,-11.59669429,0
859,0.01020439,0.041456617,0.284844,8.168162136,8.364876375,0.770385509,28.10096673,22.18995003,11.75364674,15.17508789,8.184025813,8.174492,7.827546787,7.970505733,-0.234710827,-0.134953295,55.88808925,0.928570568,0.650791981,0.420762862,-13.16131648,-11.90961872,0
860,-0.02180982,0.024951963,-0.094947,8.164293845,8.357716564,0.51227122,25.65152432,22.30673647,6.974372707,14.58932252,8.179249545,8.17027205,7.837590335,8.007293417,-0.240921159,-0.156146867,48.55700159,0.523807677,0.730156324,0.60052722,-10.85734748,-11.69916448,0
861,-0.019646797,-0.003960236,-0.337592,8.160425782,8.360513041,0.196389636,23.33246008,27.82385933,8.779754494,14.17435338,8.159857207,8.16499735,7.842116226,8.041684883,-0.398120745,-0.204541643,43.17546015,0.16666926,0.539682502,0.640210269,-12.38461726,-11.83625503,1
862,0.013140329,0.006548457,-0.052751,8.154271578,8.357439475,0.294019258,21.47407189,25.60773933,8.779754494,13.78902488,8.152358806,8.15708485,7.849952546,8.077231567,-0.413559184,-0.246345151,47.36362035,0.414628017,0.368368318,0.546069048,-13.06503762,-12.08201155,1
863,0.005208458,-0.01290344,0.147694,8.150754901,8.353019971,0.449576761,22.41675553,24.30473791,4.040929009,13.09273232,8.149593587,8.1507549,7.858915545,8.112516733,-0.379536737,-0.272983468,48.98344448,0.512190958,0.364496078,0.424182299,-12.62468249,-12.19054574,1
864,-0.013071618,-0.036179448,-0.063294,8.144600968,8.346190713,0.368737037,20.1033943,24.74487688,10.34930102,12.89677294,8.137044674,8.13915025,7.864125855,8.14773215,-0.45225695,-0.308838165,45.23575428,0.268297475,0.39837215,0.377078849,-13.93145872,-12.53872833,1
865,-0.003955514,-0.018325142,-0.137146,8.133699398,8.341654245,0.179124974,18.53402328,27.20444762,18.95652428,13.32961232,8.122676419,8.12807285,7.868127565,8.183746717,-0.53548648,-0.354167828,44.1444434,0.195120645,0.325203026,0.362690418,-16.38770293,-13.30852325,0
866,0,0.001321655,-0.031652,8.119457191,8.323939087,0.199901506,17.69713698,25.9760565,18.95652428,13.73153461,8.10967657,8.1111932,7.871998071,8.21795215,-0.594870186,-0.4023083,44.1444434,0.195120645,0.219512922,0.314362699,-19.12206734,-14.47123207,0
867,0.020915873,0.009097199,0.168797,8.112775693,8.307824594,0.518029824,23.17249167,23.32904166,0.336655549,12.77475753,8.113990706,8.10539085,7.881276003,8.25678,-0.468069482,-0.415460536,51.39658637,0.585365477,0.325202255,0.289972734,-18.37426257,-15.25183817,0
868,0.009014699,0.01290344,0.242644,8.106973205,8.284346901,0.744351026,23.01487254,22.1704719,1.868748926,11.99575692,8.12492702,8.10011585,7.892670953,8.297924117,-0.290726777,-0.390513784,54.19836472,0.75609369,0.51219327,0.352302816,-15.01421675,-15.20431389,0
869,-0.023347129,0.002627929,-0.116047,8.099236717,8.265363544,0.466662709,20.59199642,25.57864095,10.80046716,11.91037908,8.116736637,8.0890386,7.897466266,8.292649267,-0.335435005,-0.379498028,46.73740543,0.317074322,0.552844496,0.463413341,-15.1922731,-15.20190573,1
870,-0.009228879,-0.002645436,-0.263743,8.090972735,8.259513559,0.230843184,19.0234617,26.48674167,16.39913562,12.23100454,8.102293052,8.0800713,7.899683077,8.289308517,-0.439607794,-0.391519982,44.18970894,0.102565168,0.39191106,0.485649609,-18.0602426,-15.7735731,1
871,-0.013333565,-0.015979,-0.179347,8.076906353,8.259857938,0.011775611,18.00787828,28.47001762,22.50992463,12.96521312,8.079177619,8.0653016,7.898368255,8.285616133,-0.621016821,-0.437419349,40.77058879,1.87E-15,0.13987983,0.361545129,-23.11061026,-17.24098053,1
872,0.035600347,-0.001294526,0.179346,8.075851494,8.258531206,0.504812453,24.15149908,24.61106163,0.942449588,12.1064443,8.085391655,8.06846665,7.906435689,8.286495283,-0.474272359,-0.444789951,51.64860625,0.599999307,0.234188158,0.255326349,-21.68963636,-18.1307117,1
873,0.006455939,-0.003853287,0.337594,8.075324067,8.256860011,0.758125742,24.65808517,23.25333626,2.931970848,11.45112476,8.096037688,8.0689942,7.915968126,8.2882536,-0.301876543,-0.41620727,53.3570414,0.888886425,0.496295244,0.290121077,-17.09979586,-17.92452853,0
874,0,0.019493842,0.05275,8.082357236,8.267481923,0.743623972,23.60623413,22.26140823,2.931970848,10.84261377,8.105669813,8.08007145,7.925188023,8.288605283,-0.163570893,-0.365679995,53.3570414,0.888886425,0.792590719,0.507691374,-11.6410505,-16.66783293,0
875,0.003853287,0.032576008,0.031647,8.094665222,8.279696263,0.815011537,24.27023518,21.493444,6.0676747,10.50154669,8.117398593,8.09484105,7.935143236,8.2905394,-0.022399479,-0.297023891,54.4762398,0.97221311,0.916661987,0.73518265,-5.374121271,-14.40909059,0
876,-0.009014699,0.036894873,-0.0422,8.103984197,8.284224382,0.680473537,23.1638123,22.0331519,2.50162907,9.930124007,8.120977298,8.1022259,7.942350835,8.29018775,0.015765535,-0.234466006,51.37821431,0.777773647,0.879624394,0.862959033,-0.753347688,-11.67794201,0
877,0.025544117,0.026838643,0.137148,8.118402184,8.315260838,0.985887606,28.12450423,19.76856343,17.44707784,10.46704928,8.144309936,8.1191055,7.956239987,8.289660317,0.252148334,-0.137143138,58.61924324,0.979591833,0.90985953,0.902048637,6.363580444,-8.069637522,0
878,-0.029432857,-0.009050153,-0.031651,8.117347192,8.312954299,0.623144538,24.96625959,20.82396288,9.046247163,10.36556342,8.142311276,8.1138306,7.961718152,8.284033767,0.196748356,-0.070364839,49.49110543,0.510201621,0.7558557,0.848446541,8.274527302,-4.800804557,0
879,-0.015707097,-0.02475725,-0.369243,8.103984056,8.291144581,0.241646149,22.99637884,26.60695975,7.278907045,10.14508796,8.128446107,8.09800585,7.962865983,8.277352283,0.027026405,-0.05088659,45.50932476,0.265304147,0.585032533,0.750249255,5.665014504,-2.707640745,0
880,-0.006617798,-0.035228335,-0.179343,8.094489357,8.286684174,0.199933537,21.90166613,25.34037003,7.278907045,9.940360752,8.110878001,8.08851115,7.962246803,8.2648684,-0.158485288,-0.07240633,43.92370185,0.163268852,0.312924873,0.551271036,0.702113492,-2.025689897,0
881,-0.009339954,-0.03555359,-0.126597,8.08780772,8.295898336,0.061460734,20.83362006,27.51833993,13.82512698,10.21784405,8.08794962,8.08323615,7.95922658,8.251856983,-0.375496021,-0.133024268,41.73133449,0.020406672,0.14965989,0.349205766,-6.274736413,-2.8754992,0
882,-0.002684496,-0.063782202,-0.09495,8.077961365,8.306056639,0.052129634,19.89335958,27.78075559,16.54439938,10.66974086,8.065195466,8.0716315,7.95561361,8.241658883,-0.563024902,-0.219024395,41.10016194,0.019607838,0.067761121,0.176781961,-13.62491815,-5.025382989,1
883,0.00803247,-0.026316875,0.042202,8.066180958,8.306257257,0.142963677,19.28774423,26.22299494,15.23871254,10.99609598,8.050637041,8.0610819,7.954194541,8.233746583,-0.641332867,-0.303486089,43.84434276,0.153846819,0.064620443,0.094013818,-19.11128237,-7.842562866,1
884,0.005318897,-0.005290881,0.105498,8.058092679,8.304990882,0.240419705,19.74236836,24.729653,11.2144321,11.01169142,8.041483894,8.05791685,7.954205507,8.22601005,-0.653641387,-0.373517149,45.66178121,0.230766393,0.13474035,0.089040638,-22.78445831,-10.83094196,1
885,-0.003986676,-0.002659759,0.010548,8.055631098,8.305747916,0.290860989,21.41596243,22.9391527,3.434080306,10.47043348,8.030188285,8.05475195,7.953178441,8.214405283,-0.68750589,-0.436314897,44.49852622,0.173074434,0.185895882,0.128418892,-26.34591348,-13.93393626,1
886,-0.01340506,-0.006724865,-0.137147,8.048422104,8.312817982,0.129581605,20.28613178,25.42192098,11.23607086,10.52512187,8.00992102,8.04631215,7.948726099,8.202624717,-0.811861508,-0.511424219,40.77004324,1.59E-15,0.134613609,0.151749947,-31.70006475,-17.48716196,1
887,0.005383581,0.001343212,-0.063299,8.034355723,8.311681385,0.146851526,18.79145345,26.70654944,17.39657895,11.01594023,7.995602923,8.03154245,7.945803309,8.1910199,-0.858331664,-0.580805708,42.83338712,0.169491556,0.114188663,0.144899385,-35.49291718,-21.088313,1
888,0.02649193,0.019802672,0.253197,8.023981957,8.292063859,0.429496977,24.52401227,23.50878345,2.113615928,10.38005992,8.002743501,8.0236303,7.949894315,8.181701,-0.673702747,-0.599385116,51.86301665,0.508478743,0.2259901,0.158264124,-34.29493234,-23.72963687,0
889,0.015564356,0.030048131,0.337594,8.027674398,8.301170094,0.745588301,29.0954536,22.08489981,13.697744,10.61703736,8.021260787,8.03154265,7.958001878,8.172557883,-0.395169764,-0.558542045,56.32088864,0.711866557,0.463278952,0.267819238,-29.22065124,-24.82783974,0
890,-0.007752143,0.026282664,0.063296,8.03505922,8.313131345,0.702972779,28.33432646,20.73255852,15.49266464,10.96529645,8.03198595,8.03998245,7.96376821,8.160953083,-0.235925265,-0.494018689,53.64571386,0.610169437,0.610171579,0.433146877,-23.73942196,-24.61015619,0
891,-0.010430195,0.029257529,-0.147697,8.043147434,8.314153895,0.531143797,26.44510438,23.96617167,4.917417106,10.53330507,8.03365186,8.0494773,7.966578367,8.149700033,-0.192456147,-0.433706181,50.22061824,0.583337029,0.635124341,0.569524957,-19.70929342,-23.62998363,0
892,-0.01319271,0.010681238,-0.189894,8.038224291,8.310123602,0.391361672,24.54692756,25.83479144,2.556212671,9.963512753,8.025111778,8.0394551,7.96583747,8.139677783,-0.261092522,-0.399183449,46.24588025,0.409094909,0.534200459,0.59316546,-18.38468554,-22.58092401,0
893,0.014502495,-0.001308196,0.01055,8.031015282,8.296221612,0.488399224,23.02159462,24.22943133,2.556212671,9.43441989,8.028437132,8.03259775,7.968925684,8.13158965,-0.196504699,-0.358647699,50.85370279,0.659093878,0.550508605,0.573277802,-15.63376259,-21.19149173,0
894,-0.025183733,-0.042056286,-0.0844,8.01888298,8.279234763,0.329134722,20.711583,25.81192859,10.962942,9.543600041,8.012355596,8.01571805,7.965340612,8.119281567,-0.343219256,-0.355562011,43.86005872,0.227272778,0.431820522,0.505509862,-16.59979844,-20.27315307,1
895,0.002681024,-0.031623118,-0.179347,8.002706737,8.253260617,0.270523301,19.64990242,25.51398579,12.98400913,9.789343547,7.999815158,7.998311,7.962564887,8.1089076,-0.433600229,-0.371169654,44.72184986,0.272728311,0.386364989,0.456231372,-18.2629332,-19.8711091,1
896,-0.009415202,-0.030608125,-0.05275,7.985475366,8.235302883,0.177654776,18.52499701,27.17603973,18.92964216,10.44222202,7.981435715,7.9809038,7.957458858,8.097654483,-0.573725215,-0.411680766,42.27575034,0.113633945,0.204545011,0.340910174,-21.58343634,-20.21357455,1
897,0,-0.017415415,-0.07385,7.961738326,8.170702051,0.196658832,18.07255925,25.73375574,17.48879471,10.94554864,7.964806694,7.95294685,7.95252024,8.086928833,-0.677522094,-0.464849032,42.27575034,0.113633945,0.1666654,0.252525133,-25.27696698,-21.22625303,1
898,0.030608125,-0.001309786,0.242647,7.952946968,8.14058323,0.597926103,23.43167255,22.62961395,1.741285702,10.28810129,7.972870628,7.94925455,7.955699183,8.080071517,-0.507577088,-0.473394643,52.2317996,0.636366111,0.287878001,0.219696137,-23.90294502,-21.76159143,1
899,0.016894358,0.040768306,0.379793,7.964200114,8.187185643,1.101248815,32.72238483,19.74419079,24.73611798,11.32010248,7.993228092,7.9587494,7.963270489,8.077082417,-0.231596629,-0.42503504,56.77021948,0.745454559,0.498484872,0.317676091,-19.13103311,-21.23547976,1
900,0.002574303,0.040661584,0.158248,7.977035705,8.229579833,1.012431301,30.84020172,18.60851004,24.73611798,12.2783893,8.013656464,7.97193665,7.971285423,8.076906617,0.007557156,-0.338516601,57.44024307,0.781822422,0.721214364,0.502525746,-13.47925997,-19.68423581,1
901,-0.005155005,0.044921781,-0.0211,7.990574598,8.25503488,0.850712729,28.35221674,21.37837468,14.02324376,12.40302176,8.028120039,7.98670635,7.977653901,8.078313283,0.152309355,-0.24035141,55.58476043,0.698113023,0.741796668,0.653831968,-8.768977601,-17.50118416,1
902,0.020461268,0.065383049,0.126596,8.010970898,8.298158688,0.971124187,29.04372998,19.76241501,19.01669344,12.87542688,8.057282131,8.0109709,7.989347937,8.07989575,0.43047928,-0.106185272,61.00993296,1,0.826645148,0.763218727,-1.245253711,-14.24999807,1
903,-0.02954629,0.005228634,-0.073848,8.026443791,8.32018809,0.8025814,28.91504792,16.99547563,25.9626146,13.810226,8.060557737,8.0199381,7.992702956,8.0772583,0.403311569,-0.004285904,51.30802095,0.483871852,0.727328292,0.765256703,0.886667676,-11.22266492,1
904,0.014240027,0.002574303,-0.126596,8.041565256,8.344857624,0.814509875,26.08779842,15.33369558,25.9626146,14.67825376,8.074573762,8.03259795,7.999752892,8.076555017,0.491791136,0.094929504,54.99424342,0.661294718,0.715055523,0.756342988,3.50760788,-8.276610363,1
905,0.037835148,0.037835148,0.43254,8.067412146,8.419598099,1.068646192,32.09627452,13.11254638,41.99120385,16.62917877,8.117396832,8.06266475,8.016948403,8.08182985,0.865305704,0.249004744,63.18074953,0.910256463,0.685141011,0.709174942,10.3275115,-4.555785991,1
906,0.003706543,0.046696696,0.348144,8.102226592,8.497583869,1.064818518,31.54460029,12.09283831,44.57585644,18.62537003,8.159156182,8.09958915,8.034617964,8.085698167,1.175971178,0.434398031,63.88825897,0.891566852,0.821039344,0.74041196,17.63478986,-0.11767082,1
907,-0.019926363,0.006309065,-0.137146,8.131238485,8.53006407,0.86040922,29.56383337,13.29585678,37.95635603,20.00615474,8.18086226,8.1259636,8.046173768,8.0876323,1.240377015,0.595593828,57.53866961,0.698792755,0.83353869,0.779906348,21.38968758,4.18380086,1
908,0.005018939,0.040874294,-0.1266,8.153392946,8.566496778,0.833907644,28.13684506,13.45852481,35.2883513,21.09774021,8.20452014,8.14389815,8.058734301,8.089214767,1.316803545,0.739835771,58.64522942,0.746986279,0.779115296,0.81123111,24.51091024,8.249222737,1
909,0.023501076,0.050135343,0.242643,8.173789039,8.625094601,0.938884379,31.47442916,12.38551983,43.5224157,22.69950275,8.245014698,8.16552505,8.077454914,8.095368767,1.553320354,0.902532688,63.50956437,0.975897525,0.80722552,0.806626502,30.29545872,12.65846993,1
910,0.036018507,0.048318701,0.516938,8.208427484,8.744804764,1.089401158,38.91267293,10.97236864,56.0093836,25.07877995,8.311795012,8.2061417,8.105938621,8.108731817,2.019334084,1.125892967,69.59163627,1,0.907627935,0.831322917,37.81424016,17.68962398,0
911,-0.009478723,0.035133436,0.232097,8.249395744,8.854888461,1.020235169,37.52838236,10.25811594,57.06688582,27.36364466,8.364177392,8.2467583,8.13072129,8.1205124,2.275764011,1.355867176,66.41275726,0.896226362,0.957374629,0.890742695,42.35692624,22.62308443,0
912,0.013010402,0.068070201,0.031651,8.294935608,8.947453419,0.955932838,33.7685887,12.56986309,45.74759144,28.67678371,8.42262326,8.2984522,8.158496296,8.135457983,2.555348526,1.595763446,68.5407,0.988235324,0.961487229,0.942163264,47.3132918,27.56112591,0
913,-0.007075652,0.05597561,0.052749,8.339596283,9.033047029,0.917101944,32.23591796,11.85903338,46.21137786,29.92925472,8.469474282,8.34117875,8.183285238,8.147590233,2.682179472,1.813046651,66.08139836,0.906976851,0.930479512,0.949780457,50.98333816,32.24556836,1
914,-0.009512309,0.022962226,-0.147696,8.385839599,9.087148895,0.834331477,30.1546331,13.37202084,38.55709259,30.54552886,8.503825589,8.38970785,8.204494345,8.16183245,2.670478372,1.984532995,62.84376054,0.813956117,0.903056097,0.931674279,52.81730991,36.35991667,1
915,-0.00119571,-0.014251991,-0.094948,8.433313588,9.12174512,0.793333723,28.41156804,12.9845039,37.26697587,31.02563221,8.53390039,8.43665435,8.224662104,8.176602133,2.619901271,2.11160665,62.43189716,0.802325681,0.841086216,0.891540609,53.83838926,39.85561119,1
916,-0.01203364,-0.016806908,-0.116048,8.481315232,9.125697497,0.735211011,26.23411187,13.90530526,30.71496174,31.00344147,8.551063686,8.48201855,8.24070974,8.18838275,2.452579147,2.17980115,58.31688412,0.686048609,0.767443469,0.837195261,52.91701041,42.46789103,1
917,-0.007290589,-0.037107899,-0.168796,8.522459455,9.097903489,0.617638484,24.80123091,17.82749002,16.35925436,29.9574281,8.560563811,8.52421775,8.254155814,8.1987567,2.235169102,2.19087474,55.93457862,0.587499513,0.691957934,0.766829207,50.20002963,44.01431875,1
918,0.04646456,0.016432313,0.348141,8.570109253,9.118384268,0.839777147,32.50034693,15.31759593,35.93368926,30.3843039,8.60834402,8.57485665,8.280650902,8.212647267,2.416791286,2.236058049,65.73320449,1,0.757849374,0.739083593,51.72792187,45.55703938,1
919,0.039936949,0.065881571,0.780684,8.625847309,9.247220051,1.080371041,41.18858446,13.3459871,51.05494837,31.8607785,8.686739732,8.6371004,8.318383626,8.231285217,2.863111252,2.36146869,71.79478698,0.971153856,0.852884456,0.767563921,55.30092782,47.50581706,1
920,-0.004484195,0.062593085,0.327045,8.68422274,9.364636285,1.028461429,39.88147008,12.69753515,51.70112064,33.2779458,8.753650329,8.69617915,8.353495671,8.252208983,3.134346042,2.51604416,70.26505206,0.915094441,0.962082766,0.857605532,58.35251578,49.67515681,1
921,0.012283633,0.086910358,0.073848,8.75138972,9.481309291,1.026101557,42.39912739,11.19168531,58.23282109,35.06043689,8.825240488,8.7631703,8.391261289,8.277704267,3.40850265,2.694535858,72.0300261,0.843749998,0.909999431,0.908322218,59.91131666,51.72238878,1
922,-0.014533507,0.079667439,-0.021101,8.809413485,9.564775593,0.918762691,39.2004985,10.34737435,58.23282109,36.71560719,8.876950918,8.8148642,8.423292066,8.299155533,3.457653547,2.847159396,66.97065533,0.727273347,0.828705929,0.900262709,58.8864293,53.15519688,1
923,0.032135577,0.065338457,0.168795,8.877283693,9.646732653,0.944686671,37.52016204,9.237903133,60.48637556,38.41351922,8.952873878,8.8939875,8.464303539,8.3250025,3.721235079,3.021974533,71.73937854,0.962615595,0.844546313,0.861083891,60.82300578,54.68875866,0
924,0.002178697,0.027580205,0.327042,8.948318731,9.72872782,0.951509461,36.37726712,8.876161811,60.77131824,40.01050486,9.023575604,8.9683633,8.504662177,8.352959367,3.896870434,3.196953713,72.03921166,0.981307579,0.89039884,0.854550361,63.69212883,56.48943269,1
925,0.011898514,0.043962914,0.137148,9.013375749,9.838415964,0.957986859,38.76604636,8.403646449,64.36844953,41.75035805,9.098596023,9.032717,8.547502434,8.3833779,4.083951103,3.374353191,73.69238813,0.983050845,0.975658006,0.903534387,66.8272222,58.5569906,1
926,-0.001075768,0.030603513,0.105499,9.075970958,9.939596015,0.919609202,38.3585459,7.947994733,65.67225872,43.45906524,9.165466973,9.09496055,8.588592223,8.413620617,4.168881574,3.533258867,73.26831153,0.934959376,0.966439266,0.944165371,69.16268726,60.67812993,1
927,-0.014092366,0.031044653,-0.147696,9.138742181,9.984468812,0.816533484,35.87123697,11.18672383,52.4555521,44.10167145,9.212907642,9.15878675,8.623838183,8.438764267,4.067437634,3.640094621,67.80514986,0.829268419,0.915759547,0.95261894,69.614381,62.46538014,1
928,-0.00547348,-0.006564404,-0.189896,9.198700079,10.00378518,0.766883514,34.47735666,11.45854255,50.11072933,44.53088987,9.250806438,9.2178655,8.656199062,8.461797983,3.895153648,3.691106426,65.77376063,0.788617932,0.850948576,0.91104913,68.95032126,63.76236836,1
929,0.016331478,0.007588377,0.105499,9.256724055,10.03913568,0.802709222,35.82825178,10.72417942,53.92644747,45.20200112,9.300167063,9.2748345,8.692687388,8.490634067,3.847691859,3.722423513,68.79422756,0.910570163,0.842818838,0.86984232,69.61658781,64.93321225,0
930,0.006458411,0.002148274,0.221545,9.30314311,10.09145751,0.795534523,34.59108257,10.03180342,55.0374065,45.90453008,9.350854962,9.3191436,8.730054687,8.521755917,3.817255426,3.741389896,69.9370432,0.959349359,0.886179151,0.859982188,71.07229103,66.16102801,0
931,0.004282348,0.007506391,0.105493,9.351671955,10.1491119,0.812436012,35.61743522,9.482390253,57.94932618,46.76487266,9.400734108,9.3697824,8.767580304,8.555339333,3.782537147,3.749619346,70.70719276,0.965217325,0.945045616,0.891347868,72.20995942,67.37081429,1
932,0.003200173,0.02479893,0.073847,9.40442072,10.21221448,0.834552461,38.17716033,8.888257921,62.23019682,47.86953867,9.448877241,9.4162013,8.80491331,8.584702867,3.736066004,3.746908678,71.30108773,0.83720899,0.920591892,0.91727222,72.09489973,68.31563138,1
933,-0.003200173,0.027072238,0,9.450663775,10.24761422,0.746108722,36.16738688,12.55662585,48.45816201,47.91158319,9.489420932,9.46420265,8.839984546,8.612659717,3.628842448,3.723295432,69.77756427,0.753620877,0.852015731,0.905884413,71.24963768,68.90243264,1
934,-0.011821484,-0.001080725,-0.147696,9.498313481,10.26024378,0.703076186,34.61029414,11.88295498,48.88309507,47.9809769,9.515051415,9.51062155,8.870101151,8.638682483,3.406607589,3.659957863,64.34861395,0.594204026,0.728344631,0.833650751,68.95659647,68.91326541,1
935,-0.003248584,-0.01078772,-0.147695,9.542974163,10.24718805,0.6330799,32.59265964,15.07663988,36.74486502,47.17839748,9.535226613,9.55598555,8.898192621,8.6636503,3.16726271,3.561418832,62.91094713,0.550724829,0.632849911,0.737736757,65.9099792,68.31260816,1
936,0.01720489,0.002134822,0.137148,9.598536271,10.22573434,0.736889064,36.66645563,13.49514223,46.19333192,47.10803565,9.569556365,9.61506425,8.930897421,8.6926622,3.082184462,3.465571958,67.12898465,0.782611129,0.642513328,0.667902623,64.08176141,67.46643881,1
937,0.317396082,0.316330731,3.865298,9.843575264,11.60785629,1.552851763,72.13520661,5.515801173,85.79335586,49.87127281,9.952664235,9.86213295,9.083726653,8.77976585,5.919788186,3.956415204,91.07272068,0.97900173,0.770779229,0.682047489,69.79238849,67.93162875,0
938,0.004223573,0.323754476,3.754029,10.07796769,12.44415259,1.250696326,70.66632633,5.385413237,85.8375015,52.44028915,10.30476459,10.09150605,9.233431287,8.871872417,7.96284472,4.757701107,91.18039417,0.989510639,0.917041166,0.776777908,75.70149139,69.48560128,0
939,0.009439315,0.345015275,0.186983,10.29957125,13.13424016,1.113757878,71.1511365,5.162009968,86.47150535,54.8710903,10.63566054,10.3088897,9.382471966,8.9682465,9.448378315,5.695836549,91.43085537,0.973333715,0.980615361,0.889478585,79.8135142,71.55118386,0
940,0,0.348263859,0.129454,10.51692315,13.68983908,1.009544277,68.97604437,5.258957407,85.8315962,57.08255501,10.93504258,10.52838325,9.526626066,9.065499683,10.41321051,6.639311341,91.43085537,0.973333715,0.978726023,0.958794183,82.68527948,73.77800299,0
941,-0.016842776,0.314216193,-0.230136,10.72152066,14.1297551,0.923950124,66.07558225,6.877554542,81.14528081,58.80132114,11.18399434,10.7305677,9.658508359,9.160148117,10.83059931,7.477568935,86.37364546,0.920000288,0.955555906,0.97163243,83.51243183,75.72488876,0
942,-0.012820525,-0.016000414,-0.402733,10.92111684,14.47087403,0.853947481,61.546567,11.41501391,68.70952146,59.50904973,11.39279859,10.93097965,9.780407724,9.252271583,10.88038595,8.158132338,82.68002586,0.878816218,0.924050074,0.952777334,82.89781792,77.15947459,0
943,-0.009724896,-0.029948883,-0.302051,11.10562525,14.73623804,0.795563627,58.87224736,13.36322005,63.00094531,59.75847085,11.56938777,11.1096218,9.894065995,9.341182467,10.68617717,8.663741304,79.91950756,0.847767613,0.882194706,0.920600229,81.44124178,78.01582803,1
944,-0.004352257,-0.043740454,-0.186983,11.28316507,14.95927292,0.761237465,55.77308834,14.04499279,59.76688972,59.75907219,11.72367998,11.2843325,10.00211157,9.42843125,10.35901454,9.002795953,78.66256861,0.833824651,0.853469494,0.886571425,79.72496525,78.35765547,1
945,-0.00437151,-0.048111964,-0.115061,11.45226561,15.1453324,0.730003433,53.53671592,13.76821185,59.0870615,59.71107143,11.85779846,11.4503642,10.10472837,9.51524865,9.93672602,9.189581966,77.35235455,0.820259608,0.833950624,0.856538275,77.91889021,78.26990242,1
946,0.018448664,-0.012820525,0.186983,11.62793414,15.32429612,0.728086072,53.62173385,12.96821995,61.05052127,59.80674642,12.00243089,11.6291491,10.21199757,9.6078996,9.638321209,9.279329815,78.9565998,0.877911983,0.843998747,0.843806288,77.22971598,78.06186513,1
947,-0.008639352,-0.008639352,0.129449,11.81256946,15.46880217,0.712552231,53.29213405,11.78802289,63.77383386,60.09010981,12.12233014,11.80903805,10.31197709,9.697929467,9.212982886,9.266060429,76.22041633,0.850781426,0.849651006,0.842533459,76.48654344,77.74680079,1
948,0.011859981,0.012945526,0.04315,11.99805226,15.56761331,0.687702569,50.36150297,11.71863828,62.24674093,60.24415489,12.2458786,11.99947525,10.41386601,9.787079633,8.866688615,9.186186066,77.38110624,0.888086001,0.872259804,0.855303186,76.31217636,77.45987591,1
949,0.017003357,0.03430114,0.388345,12.19233958,15.66883044,0.704777968,52.70335344,11.09609945,65.21569089,60.5992646,12.37957759,12.1935065,10.51995952,9.87795535,8.62876265,9.074701383,78.98764882,0.940724491,0.893197306,0.871702705,75.73065411,77.11403155,1
